bench, mem, temp, row_size, row_count, col_count, cycles
q1, r, c, 256, 32768, 4, 416782
q1, r, h, 256, 32768, 4, 427467
q1, d, -, 256, 32768, 4, 706536
q1, c, -, 256, 32768, 4, 170452
q1, r, c, 256, 32768, 4, 425637
q1, r, h, 256, 32768, 4, 414440
q1, d, -, 256, 32768, 4, 685307
q1, c, -, 256, 32768, 4, 171750
q1, r, c, 256, 32768, 4, 416425
q1, r, h, 256, 32768, 4, 417321
q1, d, -, 256, 32768, 4, 686889
q1, c, -, 256, 32768, 4, 173561
q1, r, c, 256, 32768, 4, 439849
q1, r, h, 256, 32768, 4, 414016
q1, d, -, 256, 32768, 4, 686915
q1, c, -, 256, 32768, 4, 170938
q1, r, c, 256, 32768, 4, 416453
q1, r, h, 256, 32768, 4, 422047
q1, d, -, 256, 32768, 4, 686676
q1, c, -, 256, 32768, 4, 172093
q1, r, c, 256, 32768, 4, 416761
q1, r, h, 256, 32768, 4, 416231
q1, d, -, 256, 32768, 4, 685996
q1, c, -, 256, 32768, 4, 170817
q1, r, c, 256, 32768, 4, 416690
q1, r, h, 256, 32768, 4, 417084
q1, d, -, 256, 32768, 4, 688259
q1, c, -, 256, 32768, 4, 172428
q1, r, c, 256, 32768, 4, 416886
q1, r, h, 256, 32768, 4, 414215
q1, d, -, 256, 32768, 4, 687821
q1, c, -, 256, 32768, 4, 170936
q1, r, c, 256, 32768, 4, 416883
q1, r, h, 256, 32768, 4, 416706
q1, d, -, 256, 32768, 4, 687478
q1, c, -, 256, 32768, 4, 176942
q1, r, c, 256, 32768, 4, 416471
q1, r, h, 256, 32768, 4, 422836
q1, d, -, 256, 32768, 4, 702278
q1, c, -, 256, 32768, 4, 170671
q1, r, c, 256, 32768, 4, 416815
q1, r, h, 256, 32768, 4, 414251
q1, d, -, 256, 32768, 4, 692504
q1, c, -, 256, 32768, 4, 170372
q1, r, c, 256, 32768, 4, 429145
q1, r, h, 256, 32768, 4, 420614
q1, d, -, 256, 32768, 4, 687017
q1, c, -, 256, 32768, 4, 171102
q1, r, c, 256, 32768, 4, 425074
q1, r, h, 256, 32768, 4, 414330
q1, d, -, 256, 32768, 4, 688209
q1, c, -, 256, 32768, 4, 171795
q1, r, c, 256, 32768, 4, 416805
q1, r, h, 256, 32768, 4, 419059
q1, d, -, 256, 32768, 4, 687191
q1, c, -, 256, 32768, 4, 172723
q1, r, c, 256, 32768, 4, 416658
q1, r, h, 256, 32768, 4, 414674
q1, d, -, 256, 32768, 4, 685571
q1, c, -, 256, 32768, 4, 171371
q1, r, c, 256, 32768, 4, 415350
q1, r, h, 256, 32768, 4, 414228
q1, d, -, 256, 32768, 4, 686887
q1, c, -, 256, 32768, 4, 172005
q1, r, c, 256, 32768, 4, 425752
q1, r, h, 256, 32768, 4, 413664
q1, d, -, 256, 32768, 4, 686482
q1, c, -, 256, 32768, 4, 171448
q1, r, c, 256, 32768, 4, 415645
q1, r, h, 256, 32768, 4, 413624
q1, d, -, 256, 32768, 4, 685755
q1, c, -, 256, 32768, 4, 171200
q1, r, c, 256, 32768, 4, 425853
q1, r, h, 256, 32768, 4, 413991
q1, d, -, 256, 32768, 4, 685656
q1, c, -, 256, 32768, 4, 170420
q1, r, c, 256, 32768, 4, 416414
q1, r, h, 256, 32768, 4, 413802
q1, d, -, 256, 32768, 4, 687045
q1, c, -, 256, 32768, 4, 175895
q1, r, c, 256, 32768, 4, 416678
q1, r, h, 256, 32768, 4, 419194
q1, d, -, 256, 32768, 4, 687980
q1, c, -, 256, 32768, 4, 172023
q1, r, c, 256, 32768, 4, 481588
q1, r, h, 256, 32768, 4, 477525
q1, d, -, 256, 32768, 4, 800670
q1, c, -, 256, 32768, 4, 170805
q1, r, c, 256, 32768, 4, 481157
q1, r, h, 256, 32768, 4, 482478
q1, d, -, 256, 32768, 4, 794240
q1, c, -, 256, 32768, 4, 170649
q1, r, c, 256, 32768, 4, 480466
q1, r, h, 256, 32768, 4, 477712
q1, d, -, 256, 32768, 4, 793917
q1, c, -, 256, 32768, 4, 173965
q1, r, c, 256, 32768, 4, 480490
q1, r, h, 256, 32768, 4, 480378
q1, d, -, 256, 32768, 4, 794406
q1, c, -, 256, 32768, 4, 171214
q1, r, c, 256, 32768, 4, 480301
q1, r, h, 256, 32768, 4, 479626
q1, d, -, 256, 32768, 4, 794393
q1, c, -, 256, 32768, 4, 172134
q1, r, c, 256, 32768, 4, 479833
q1, r, h, 256, 32768, 4, 477836
q1, d, -, 256, 32768, 4, 802463
q1, c, -, 256, 32768, 4, 171164
q1, r, c, 256, 32768, 4, 479953
q1, r, h, 256, 32768, 4, 478435
q1, d, -, 256, 32768, 4, 794177
q1, c, -, 256, 32768, 4, 170698
q1, r, c, 256, 32768, 4, 490184
q1, r, h, 256, 32768, 4, 487223
q1, d, -, 256, 32768, 4, 895895
q1, c, -, 256, 32768, 4, 274214
q1, r, c, 256, 32768, 4, 479357
q1, r, h, 256, 32768, 4, 477569
q1, d, -, 256, 32768, 4, 794127
q1, c, -, 256, 32768, 4, 170868
q1, r, c, 256, 32768, 4, 480300
q1, r, h, 256, 32768, 4, 482155
q1, d, -, 256, 32768, 4, 795991
q1, c, -, 256, 32768, 4, 168803
q1, r, c, 256, 32768, 4, 485750
q1, r, h, 256, 32768, 4, 483513
q1, d, -, 256, 32768, 4, 796720
q1, c, -, 256, 32768, 4, 170257
q1, r, c, 256, 32768, 4, 499876
q1, r, h, 256, 32768, 4, 479412
q1, d, -, 256, 32768, 4, 794126
q1, c, -, 256, 32768, 4, 171628
q1, r, c, 256, 32768, 4, 480177
q1, r, h, 256, 32768, 4, 477811
q1, d, -, 256, 32768, 4, 793855
q1, c, -, 256, 32768, 4, 172469
q1, r, c, 256, 32768, 4, 480652
q1, r, h, 256, 32768, 4, 499910
q1, d, -, 256, 32768, 4, 796514
q1, c, -, 256, 32768, 4, 170327
q1, r, c, 256, 32768, 4, 480031
q1, r, h, 256, 32768, 4, 477587
q1, d, -, 256, 32768, 4, 793886
q1, c, -, 256, 32768, 4, 171150
q1, r, c, 256, 32768, 4, 480091
q1, r, h, 256, 32768, 4, 495000
q1, d, -, 256, 32768, 4, 793839
q1, c, -, 256, 32768, 4, 170862
q1, r, c, 256, 32768, 4, 493458
q1, r, h, 256, 32768, 4, 477733
q1, d, -, 256, 32768, 4, 793611
q1, c, -, 256, 32768, 4, 171580
q1, r, c, 256, 32768, 4, 481222
q1, r, h, 256, 32768, 4, 477963
q1, d, -, 256, 32768, 4, 794265
q1, c, -, 256, 32768, 4, 170324
q1, r, c, 256, 32768, 4, 480170
q1, r, h, 256, 32768, 4, 478158
q1, d, -, 256, 32768, 4, 794470
q1, c, -, 256, 32768, 4, 171138
q1, r, c, 256, 32768, 4, 481744
q1, r, h, 256, 32768, 4, 477661
q1, d, -, 256, 32768, 4, 794352
q1, c, -, 256, 32768, 4, 170774
q1, r, c, 256, 32768, 4, 480025
q1, r, h, 256, 32768, 4, 489637
q1, d, -, 256, 32768, 4, 793897
q1, c, -, 256, 32768, 4, 171204
q1, r, c, 256, 32768, 4, 481797
q1, r, h, 256, 32768, 4, 478016
q1, d, -, 256, 32768, 4, 796386
q1, c, -, 256, 32768, 4, 170194
q1, r, c, 256, 32768, 4, 482069
q1, r, h, 256, 32768, 4, 491504
q1, d, -, 256, 32768, 4, 795165
q1, c, -, 256, 32768, 4, 171904
q1, r, c, 256, 32768, 4, 481161
q1, r, h, 256, 32768, 4, 477661
q1, d, -, 256, 32768, 4, 795015
q1, c, -, 256, 32768, 4, 169507
q1, r, c, 256, 32768, 4, 480017
q1, r, h, 256, 32768, 4, 492435
q1, d, -, 256, 32768, 4, 793418
q1, c, -, 256, 32768, 4, 171421
q1, r, c, 256, 32768, 4, 479472
q1, r, h, 256, 32768, 4, 478267
q1, d, -, 256, 32768, 4, 793626
q1, c, -, 256, 32768, 4, 170968
q1, r, c, 256, 32768, 4, 480021
q1, r, h, 256, 32768, 4, 477995
q1, d, -, 256, 32768, 4, 793612
q1, c, -, 256, 32768, 4, 171404
q1, r, c, 256, 32768, 4, 479927
q1, r, h, 256, 32768, 4, 482820
q1, d, -, 256, 32768, 4, 794869
q1, c, -, 256, 32768, 4, 171205
q1, r, c, 256, 32768, 4, 480050
q1, r, h, 256, 32768, 4, 492153
q1, d, -, 256, 32768, 4, 798955
q1, c, -, 256, 32768, 4, 172386
q1, r, c, 256, 32768, 4, 480018
q1, r, h, 256, 32768, 4, 477613
q1, d, -, 256, 32768, 4, 794745
q1, c, -, 256, 32768, 4, 171921
q1, r, c, 256, 32768, 4, 566355
q1, r, h, 256, 32768, 4, 562365
q1, d, -, 256, 32768, 4, 919541
q1, c, -, 256, 32768, 4, 171126
q1, r, c, 256, 32768, 4, 569546
q1, r, h, 256, 32768, 4, 565649
q1, d, -, 256, 32768, 4, 922900
q1, c, -, 256, 32768, 4, 171930
q1, r, c, 256, 32768, 4, 592638
q1, r, h, 256, 32768, 4, 562867
q1, d, -, 256, 32768, 4, 917841
q1, c, -, 256, 32768, 4, 178074
q1, r, c, 256, 32768, 4, 579855
q1, r, h, 256, 32768, 4, 563657
q1, d, -, 256, 32768, 4, 922473
q1, c, -, 256, 32768, 4, 170108
q1, r, c, 256, 32768, 4, 567263
q1, r, h, 256, 32768, 4, 578812
q1, d, -, 256, 32768, 4, 918318
q1, c, -, 256, 32768, 4, 170401
q1, r, c, 256, 32768, 4, 565831
q1, r, h, 256, 32768, 4, 566228
q1, d, -, 256, 32768, 4, 918492
q1, c, -, 256, 32768, 4, 170151
q1, r, c, 256, 32768, 4, 566376
q1, r, h, 256, 32768, 4, 580777
q1, d, -, 256, 32768, 4, 926695
q1, c, -, 256, 32768, 4, 171224
q1, r, c, 256, 32768, 4, 590663
q1, r, h, 256, 32768, 4, 562890
q1, d, -, 256, 32768, 4, 918281
q1, c, -, 256, 32768, 4, 172032
q1, r, c, 256, 32768, 4, 567529
q1, r, h, 256, 32768, 4, 564276
q1, d, -, 256, 32768, 4, 920644
q1, c, -, 256, 32768, 4, 170965
q1, r, c, 256, 32768, 4, 584321
q1, r, h, 256, 32768, 4, 567215
q1, d, -, 256, 32768, 4, 925759
q1, c, -, 256, 32768, 4, 172962
q1, r, c, 256, 32768, 4, 567613
q1, r, h, 256, 32768, 4, 571924
q1, d, -, 256, 32768, 4, 918189
q1, c, -, 256, 32768, 4, 178135
q1, r, c, 256, 32768, 4, 579382
q1, r, h, 256, 32768, 4, 565273
q1, d, -, 256, 32768, 4, 918273
q1, c, -, 256, 32768, 4, 171717
q1, r, c, 256, 32768, 4, 573357
q1, r, h, 256, 32768, 4, 569924
q1, d, -, 256, 32768, 4, 923825
q1, c, -, 256, 32768, 4, 171435
q1, r, c, 256, 32768, 4, 568026
q1, r, h, 256, 32768, 4, 563272
q1, d, -, 256, 32768, 4, 918034
q1, c, -, 256, 32768, 4, 172602
q1, r, c, 256, 32768, 4, 576552
q1, r, h, 256, 32768, 4, 562940
q1, d, -, 256, 32768, 4, 920865
q1, c, -, 256, 32768, 4, 171453
q1, r, c, 256, 32768, 4, 591074
q1, r, h, 256, 32768, 4, 562743
q1, d, -, 256, 32768, 4, 919063
q1, c, -, 256, 32768, 4, 172006
q1, r, c, 256, 32768, 4, 566549
q1, r, h, 256, 32768, 4, 563764
q1, d, -, 256, 32768, 4, 918099
q1, c, -, 256, 32768, 4, 170473
q1, r, c, 256, 32768, 4, 566343
q1, r, h, 256, 32768, 4, 563398
q1, d, -, 256, 32768, 4, 917827
q1, c, -, 256, 32768, 4, 171783
q1, r, c, 256, 32768, 4, 567619
q1, r, h, 256, 32768, 4, 563334
q1, d, -, 256, 32768, 4, 918898
q1, c, -, 256, 32768, 4, 171927
q1, r, c, 256, 32768, 4, 565380
q1, r, h, 256, 32768, 4, 576380
q1, d, -, 256, 32768, 4, 918829
q1, c, -, 256, 32768, 4, 171084
q1, r, c, 256, 32768, 4, 565863
q1, r, h, 256, 32768, 4, 563515
q1, d, -, 256, 32768, 4, 917839
q1, c, -, 256, 32768, 4, 171424
q1, r, c, 256, 32768, 4, 584695
q1, r, h, 256, 32768, 4, 563927
q1, d, -, 256, 32768, 4, 920549
q1, c, -, 256, 32768, 4, 172605
q1, r, c, 256, 32768, 4, 569361
q1, r, h, 256, 32768, 4, 564581
q1, d, -, 256, 32768, 4, 924356
q1, c, -, 256, 32768, 4, 171435
q1, r, c, 256, 32768, 4, 566424
q1, r, h, 256, 32768, 4, 566637
q1, d, -, 256, 32768, 4, 919329
q1, c, -, 256, 32768, 4, 170371
q1, r, c, 256, 32768, 4, 571429
q1, r, h, 256, 32768, 4, 565537
q1, d, -, 256, 32768, 4, 930593
q1, c, -, 256, 32768, 4, 171772
q1, r, c, 256, 32768, 4, 566732
q1, r, h, 256, 32768, 4, 564290
q1, d, -, 256, 32768, 4, 919812
q1, c, -, 256, 32768, 4, 172368
q1, r, c, 256, 32768, 4, 567692
q1, r, h, 256, 32768, 4, 572303
q1, d, -, 256, 32768, 4, 918632
q1, c, -, 256, 32768, 4, 171289
q1, r, c, 256, 32768, 4, 566244
q1, r, h, 256, 32768, 4, 565113
q1, d, -, 256, 32768, 4, 919197
q1, c, -, 256, 32768, 4, 171464
q1, r, c, 256, 32768, 4, 566209
q1, r, h, 256, 32768, 4, 563571
q1, d, -, 256, 32768, 4, 917838
q1, c, -, 256, 32768, 4, 170167
q1, r, c, 256, 32768, 4, 593532
q1, r, h, 256, 32768, 4, 562800
q1, d, -, 256, 32768, 4, 918579
q1, c, -, 256, 32768, 4, 172969
q1, r, c, 256, 32768, 4, 632056
q1, r, h, 256, 32768, 4, 631536
q1, d, -, 256, 32768, 4, 1025332
q1, c, -, 256, 32768, 4, 172585
q1, r, c, 256, 32768, 4, 666276
q1, r, h, 256, 32768, 4, 631729
q1, d, -, 256, 32768, 4, 1026068
q1, c, -, 256, 32768, 4, 172133
q1, r, c, 256, 32768, 4, 637364
q1, r, h, 256, 32768, 4, 631177
q1, d, -, 256, 32768, 4, 1026269
q1, c, -, 256, 32768, 4, 170700
q1, r, c, 256, 32768, 4, 633810
q1, r, h, 256, 32768, 4, 649484
q1, d, -, 256, 32768, 4, 1026208
q1, c, -, 256, 32768, 4, 171634
q1, r, c, 256, 32768, 4, 656012
q1, r, h, 256, 32768, 4, 632674
q1, d, -, 256, 32768, 4, 1026453
q1, c, -, 256, 32768, 4, 172244
q1, r, c, 256, 32768, 4, 634417
q1, r, h, 256, 32768, 4, 634323
q1, d, -, 256, 32768, 4, 1025790
q1, c, -, 256, 32768, 4, 170996
q1, r, c, 256, 32768, 4, 635049
q1, r, h, 256, 32768, 4, 648804
q1, d, -, 256, 32768, 4, 1025600
q1, c, -, 256, 32768, 4, 171357
q1, r, c, 256, 32768, 4, 633566
q1, r, h, 256, 32768, 4, 632362
q1, d, -, 256, 32768, 4, 1024393
q1, c, -, 256, 32768, 4, 171510
q1, r, c, 256, 32768, 4, 634744
q1, r, h, 256, 32768, 4, 632221
q1, d, -, 256, 32768, 4, 1027845
q1, c, -, 256, 32768, 4, 172183
q1, r, c, 256, 32768, 4, 638063
q1, r, h, 256, 32768, 4, 634138
q1, d, -, 256, 32768, 4, 1026747
q1, c, -, 256, 32768, 4, 172451
q1, r, c, 256, 32768, 4, 644016
q1, r, h, 256, 32768, 4, 632247
q1, d, -, 256, 32768, 4, 1025310
q1, c, -, 256, 32768, 4, 171062
q1, r, c, 256, 32768, 4, 637642
q1, r, h, 256, 32768, 4, 631135
q1, d, -, 256, 32768, 4, 1033834
q1, c, -, 256, 32768, 4, 172151
q1, r, c, 256, 32768, 4, 634127
q1, r, h, 256, 32768, 4, 635040
q1, d, -, 256, 32768, 4, 1025960
q1, c, -, 256, 32768, 4, 170802
q1, r, c, 256, 32768, 4, 646903
q1, r, h, 256, 32768, 4, 634936
q1, d, -, 256, 32768, 4, 1027269
q1, c, -, 256, 32768, 4, 171885
q1, r, c, 256, 32768, 4, 632733
q1, r, h, 256, 32768, 4, 631189
q1, d, -, 256, 32768, 4, 1025731
q1, c, -, 256, 32768, 4, 169857
q1, r, c, 256, 32768, 4, 636482
q1, r, h, 256, 32768, 4, 653166
q1, d, -, 256, 32768, 4, 1042303
q1, c, -, 256, 32768, 4, 170338
q1, r, c, 256, 32768, 4, 633436
q1, r, h, 256, 32768, 4, 631744
q1, d, -, 256, 32768, 4, 1027393
q1, c, -, 256, 32768, 4, 169999
q1, r, c, 256, 32768, 4, 637636
q1, r, h, 256, 32768, 4, 630581
q1, d, -, 256, 32768, 4, 1029469
q1, c, -, 256, 32768, 4, 171061
q1, r, c, 256, 32768, 4, 635777
q1, r, h, 256, 32768, 4, 635323
q1, d, -, 256, 32768, 4, 1025980
q1, c, -, 256, 32768, 4, 170860
q1, r, c, 256, 32768, 4, 633541
q1, r, h, 256, 32768, 4, 642675
q1, d, -, 256, 32768, 4, 1024795
q1, c, -, 256, 32768, 4, 172530
q1, r, c, 256, 32768, 4, 632109
q1, r, h, 256, 32768, 4, 631628
q1, d, -, 256, 32768, 4, 1024300
q1, c, -, 256, 32768, 4, 181409
q1, r, c, 256, 32768, 4, 642193
q1, r, h, 256, 32768, 4, 632152
q1, d, -, 256, 32768, 4, 1025584
q1, c, -, 256, 32768, 4, 172018
q1, r, c, 256, 32768, 4, 635425
q1, r, h, 256, 32768, 4, 650639
q1, d, -, 256, 32768, 4, 1026240
q1, c, -, 256, 32768, 4, 171559
q1, r, c, 256, 32768, 4, 633857
q1, r, h, 256, 32768, 4, 647159
q1, d, -, 256, 32768, 4, 1032649
q1, c, -, 256, 32768, 4, 172849
q1, r, c, 256, 32768, 4, 642808
q1, r, h, 256, 32768, 4, 630699
q1, d, -, 256, 32768, 4, 1037093
q1, c, -, 256, 32768, 4, 171068
q1, r, c, 256, 32768, 4, 634620
q1, r, h, 256, 32768, 4, 630699
q1, d, -, 256, 32768, 4, 1026286
q1, c, -, 256, 32768, 4, 171055
q1, r, c, 256, 32768, 4, 632259
q1, r, h, 256, 32768, 4, 631795
q1, d, -, 256, 32768, 4, 1024627
q1, c, -, 256, 32768, 4, 173299
q1, r, c, 256, 32768, 4, 633083
q1, r, h, 256, 32768, 4, 630194
q1, d, -, 256, 32768, 4, 1029493
q1, c, -, 256, 32768, 4, 171253
q1, r, c, 256, 32768, 4, 632548
q1, r, h, 256, 32768, 4, 631471
q1, d, -, 256, 32768, 4, 1025552
q1, c, -, 256, 32768, 4, 171216
q1, r, c, 256, 32768, 4, 634130
q1, r, h, 256, 32768, 4, 631002
q1, d, -, 256, 32768, 4, 1027748
q1, c, -, 256, 32768, 4, 170500
q1, r, c, 256, 32768, 4, 708733
q1, r, h, 256, 32768, 4, 695341
q1, d, -, 256, 32768, 4, 1143617
q1, c, -, 256, 32768, 4, 170136
q1, r, c, 256, 32768, 4, 697780
q1, r, h, 256, 32768, 4, 704413
q1, d, -, 256, 32768, 4, 1134420
q1, c, -, 256, 32768, 4, 170690
q1, r, c, 256, 32768, 4, 709854
q1, r, h, 256, 32768, 4, 695501
q1, d, -, 256, 32768, 4, 1137442
q1, c, -, 256, 32768, 4, 169588
q1, r, c, 256, 32768, 4, 696592
q1, r, h, 256, 32768, 4, 695065
q1, d, -, 256, 32768, 4, 1134732
q1, c, -, 256, 32768, 4, 171215
q1, r, c, 256, 32768, 4, 695814
q1, r, h, 256, 32768, 4, 695202
q1, d, -, 256, 32768, 4, 1140796
q1, c, -, 256, 32768, 4, 170442
q1, r, c, 256, 32768, 4, 737392
q1, r, h, 256, 32768, 4, 703899
q1, d, -, 256, 32768, 4, 1143937
q1, c, -, 256, 32768, 4, 170031
q1, r, c, 256, 32768, 4, 696395
q1, r, h, 256, 32768, 4, 694974
q1, d, -, 256, 32768, 4, 1135558
q1, c, -, 256, 32768, 4, 170955
q1, r, c, 256, 32768, 4, 730173
q1, r, h, 256, 32768, 4, 701032
q1, d, -, 256, 32768, 4, 1138123
q1, c, -, 256, 32768, 4, 169623
q1, r, c, 256, 32768, 4, 698073
q1, r, h, 256, 32768, 4, 695975
q1, d, -, 256, 32768, 4, 1141521
q1, c, -, 256, 32768, 4, 172033
q1, r, c, 256, 32768, 4, 695860
q1, r, h, 256, 32768, 4, 695102
q1, d, -, 256, 32768, 4, 1137551
q1, c, -, 256, 32768, 4, 170314
q1, r, c, 256, 32768, 4, 698369
q1, r, h, 256, 32768, 4, 699532
q1, d, -, 256, 32768, 4, 1134678
q1, c, -, 256, 32768, 4, 170367
q1, r, c, 256, 32768, 4, 701849
q1, r, h, 256, 32768, 4, 695245
q1, d, -, 256, 32768, 4, 1143930
q1, c, -, 256, 32768, 4, 169921
q1, r, c, 256, 32768, 4, 701081
q1, r, h, 256, 32768, 4, 697322
q1, d, -, 256, 32768, 4, 1136707
q1, c, -, 256, 32768, 4, 168841
q1, r, c, 256, 32768, 4, 699157
q1, r, h, 256, 32768, 4, 695881
q1, d, -, 256, 32768, 4, 1138287
q1, c, -, 256, 32768, 4, 170057
q1, r, c, 256, 32768, 4, 699756
q1, r, h, 256, 32768, 4, 695683
q1, d, -, 256, 32768, 4, 1138173
q1, c, -, 256, 32768, 4, 171269
q1, r, c, 256, 32768, 4, 697102
q1, r, h, 256, 32768, 4, 711531
q1, d, -, 256, 32768, 4, 1135239
q1, c, -, 256, 32768, 4, 170781
q1, r, c, 256, 32768, 4, 725058
q1, r, h, 256, 32768, 4, 695189
q1, d, -, 256, 32768, 4, 1134123
q1, c, -, 256, 32768, 4, 172063
q1, r, c, 256, 32768, 4, 696531
q1, r, h, 256, 32768, 4, 702042
q1, d, -, 256, 32768, 4, 1135073
q1, c, -, 256, 32768, 4, 171607
q1, r, c, 256, 32768, 4, 698245
q1, r, h, 256, 32768, 4, 695840
q1, d, -, 256, 32768, 4, 1134785
q1, c, -, 256, 32768, 4, 170013
q1, r, c, 256, 32768, 4, 697800
q1, r, h, 256, 32768, 4, 701498
q1, d, -, 256, 32768, 4, 1134698
q1, c, -, 256, 32768, 4, 171364
q1, r, c, 256, 32768, 4, 698160
q1, r, h, 256, 32768, 4, 715625
q1, d, -, 256, 32768, 4, 1137458
q1, c, -, 256, 32768, 4, 170444
q1, r, c, 256, 32768, 4, 722106
q1, r, h, 256, 32768, 4, 694370
q1, d, -, 256, 32768, 4, 1135104
q1, c, -, 256, 32768, 4, 171884
q1, r, c, 256, 32768, 4, 700597
q1, r, h, 256, 32768, 4, 724892
q1, d, -, 256, 32768, 4, 1138929
q1, c, -, 256, 32768, 4, 168564
q1, r, c, 256, 32768, 4, 713955
q1, r, h, 256, 32768, 4, 695300
q1, d, -, 256, 32768, 4, 1134888
q1, c, -, 256, 32768, 4, 170421
q1, r, c, 256, 32768, 4, 699491
q1, r, h, 256, 32768, 4, 697554
q1, d, -, 256, 32768, 4, 1134078
q1, c, -, 256, 32768, 4, 171740
q1, r, c, 256, 32768, 4, 696972
q1, r, h, 256, 32768, 4, 694470
q1, d, -, 256, 32768, 4, 1136208
q1, c, -, 256, 32768, 4, 171416
q1, r, c, 256, 32768, 4, 699555
q1, r, h, 256, 32768, 4, 704913
q1, d, -, 256, 32768, 4, 1134462
q1, c, -, 256, 32768, 4, 170740
q1, r, c, 256, 32768, 4, 700330
q1, r, h, 256, 32768, 4, 694326
q1, d, -, 256, 32768, 4, 1136519
q1, c, -, 256, 32768, 4, 173696
q1, r, c, 256, 32768, 4, 698950
q1, r, h, 256, 32768, 4, 695840
q1, d, -, 256, 32768, 4, 1134470
q1, c, -, 256, 32768, 4, 171460
q1, r, c, 256, 32768, 4, 697974
q1, r, h, 256, 32768, 4, 698738
q1, d, -, 256, 32768, 4, 1135313
q1, c, -, 256, 32768, 4, 169754
q1, r, c, 256, 32768, 4, 760790
q1, r, h, 256, 32768, 4, 758792
q1, d, -, 256, 32768, 4, 1237046
q1, c, -, 256, 32768, 4, 171116
q1, r, c, 256, 32768, 4, 762598
q1, r, h, 256, 32768, 4, 759034
q1, d, -, 256, 32768, 4, 1238918
q1, c, -, 256, 32768, 4, 170782
q1, r, c, 256, 32768, 4, 801071
q1, r, h, 256, 32768, 4, 796749
q1, d, -, 256, 32768, 4, 1235626
q1, c, -, 256, 32768, 4, 172088
q1, r, c, 256, 32768, 4, 760541
q1, r, h, 256, 32768, 4, 758432
q1, d, -, 256, 32768, 4, 1235583
q1, c, -, 256, 32768, 4, 172566
q1, r, c, 256, 32768, 4, 791003
q1, r, h, 256, 32768, 4, 759083
q1, d, -, 256, 32768, 4, 1235277
q1, c, -, 256, 32768, 4, 170621
q1, r, c, 256, 32768, 4, 761179
q1, r, h, 256, 32768, 4, 758778
q1, d, -, 256, 32768, 4, 1235618
q1, c, -, 256, 32768, 4, 171287
q1, r, c, 256, 32768, 4, 761364
q1, r, h, 256, 32768, 4, 775229
q1, d, -, 256, 32768, 4, 1235650
q1, c, -, 256, 32768, 4, 170962
q1, r, c, 256, 32768, 4, 761931
q1, r, h, 256, 32768, 4, 759242
q1, d, -, 256, 32768, 4, 1236225
q1, c, -, 256, 32768, 4, 171447
q1, r, c, 256, 32768, 4, 761521
q1, r, h, 256, 32768, 4, 759405
q1, d, -, 256, 32768, 4, 1235622
q1, c, -, 256, 32768, 4, 170280
q1, r, c, 256, 32768, 4, 797960
q1, r, h, 256, 32768, 4, 759766
q1, d, -, 256, 32768, 4, 1235518
q1, c, -, 256, 32768, 4, 171890
q1, r, c, 256, 32768, 4, 761283
q1, r, h, 256, 32768, 4, 759340
q1, d, -, 256, 32768, 4, 1235812
q1, c, -, 256, 32768, 4, 172566
q1, r, c, 256, 32768, 4, 764094
q1, r, h, 256, 32768, 4, 761803
q1, d, -, 256, 32768, 4, 1237174
q1, c, -, 256, 32768, 4, 173098
q1, r, c, 256, 32768, 4, 761536
q1, r, h, 256, 32768, 4, 760059
q1, d, -, 256, 32768, 4, 1235607
q1, c, -, 256, 32768, 4, 171810
q1, r, c, 256, 32768, 4, 761244
q1, r, h, 256, 32768, 4, 759534
q1, d, -, 256, 32768, 4, 1235474
q1, c, -, 256, 32768, 4, 171714
q1, r, c, 256, 32768, 4, 761349
q1, r, h, 256, 32768, 4, 770040
q1, d, -, 256, 32768, 4, 1235098
q1, c, -, 256, 32768, 4, 171464
q1, r, c, 256, 32768, 4, 761244
q1, r, h, 256, 32768, 4, 759160
q1, d, -, 256, 32768, 4, 1235532
q1, c, -, 256, 32768, 4, 171043
q1, r, c, 256, 32768, 4, 760796
q1, r, h, 256, 32768, 4, 758809
q1, d, -, 256, 32768, 4, 1236520
q1, c, -, 256, 32768, 4, 170815
q1, r, c, 256, 32768, 4, 760424
q1, r, h, 256, 32768, 4, 758603
q1, d, -, 256, 32768, 4, 1236266
q1, c, -, 256, 32768, 4, 172379
q1, r, c, 256, 32768, 4, 761016
q1, r, h, 256, 32768, 4, 758925
q1, d, -, 256, 32768, 4, 1235487
q1, c, -, 256, 32768, 4, 171171
q1, r, c, 256, 32768, 4, 761320
q1, r, h, 256, 32768, 4, 800772
q1, d, -, 256, 32768, 4, 1235684
q1, c, -, 256, 32768, 4, 171323
q1, r, c, 256, 32768, 4, 759403
q1, r, h, 256, 32768, 4, 758802
q1, d, -, 256, 32768, 4, 1235496
q1, c, -, 256, 32768, 4, 172773
q1, r, c, 256, 32768, 4, 762899
q1, r, h, 256, 32768, 4, 760564
q1, d, -, 256, 32768, 4, 1238269
q1, c, -, 256, 32768, 4, 170992
q1, r, c, 256, 32768, 4, 761184
q1, r, h, 256, 32768, 4, 758700
q1, d, -, 256, 32768, 4, 1235850
q1, c, -, 256, 32768, 4, 170924
q1, r, c, 256, 32768, 4, 761569
q1, r, h, 256, 32768, 4, 760418
q1, d, -, 256, 32768, 4, 1235718
q1, c, -, 256, 32768, 4, 171204
q1, r, c, 256, 32768, 4, 761357
