bench, mem, temp, row_size, row_count, col_width, cycles, l1_references, l1_refills, l2_references, l2_refills, inst_retired
q3_new, c, -, 16, 32768, 4, 95317, 327728, 52, 4146, 2049, 753754
q3, r, c, 16, 32768, 4, 69686, 294959, 78, 8227, 4098, 622680
q3, r, h, 16, 32768, 4, 74663, 294958, 88, 8252, 1161, 622680
q3, d, -, 16, 32768, 4, 76174, 327726, 161, 16446, 8205, 688215
q3_new, c, -, 16, 32768, 4, 90838, 327726, 43, 4125, 2050, 753751
q3, r, c, 16, 32768, 4, 69699, 294959, 79, 8228, 4098, 622680
q3, r, h, 16, 32768, 4, 68679, 294958, 77, 8221, 931, 622679
q3, d, -, 16, 32768, 4, 76149, 327726, 159, 16444, 8203, 688215
q3_new, c, -, 16, 32768, 4, 90649, 327726, 41, 4119, 2051, 753751
q3, r, c, 16, 32768, 4, 69682, 294959, 76, 8224, 4097, 622680
q3, r, h, 16, 32768, 4, 68694, 294958, 75, 8196, 986, 622679
q3, d, -, 16, 32768, 4, 76147, 327726, 160, 16449, 8206, 688215
q3_new, c, -, 16, 32768, 4, 92562, 327726, 56, 4142, 2049, 753753
q3, r, c, 16, 32768, 4, 69695, 294959, 75, 8216, 4097, 622680
q3, r, h, 16, 32768, 4, 68670, 294958, 81, 8168, 898, 622679
q3, d, -, 16, 32768, 4, 78970, 327726, 163, 16457, 8201, 688216
q3_new, c, -, 16, 32768, 4, 90753, 327726, 46, 4128, 2049, 753751
q3, r, c, 32, 32768, 4, 69681, 294959, 74, 8218, 4097, 622680
q3, r, h, 32, 32768, 4, 68802, 294958, 76, 8216, 1116, 622679
q3, d, -, 32, 32768, 4, 82101, 327726, 315, 32884, 16407, 688216
q3_new, c, -, 32, 32768, 4, 90748, 327726, 42, 4124, 2048, 753751
q3, r, c, 32, 32768, 4, 69683, 294959, 75, 8224, 4096, 622680
q3, r, h, 32, 32768, 4, 68664, 294958, 81, 8210, 910, 622679
q3, d, -, 32, 32768, 4, 109719, 327726, 2869, 32920, 16410, 688216
q3_new, c, -, 32, 32768, 4, 90839, 327726, 45, 4126, 2048, 753751
q3, r, c, 32, 32768, 4, 69681, 294959, 78, 8224, 4098, 622680
q3, r, h, 32, 32768, 4, 68718, 294958, 80, 8226, 931, 622679
q3, d, -, 32, 32768, 4, 84970, 327726, 343, 32909, 16413, 688218
q3_new, c, -, 32, 32768, 4, 90681, 327726, 40, 4123, 2051, 753751
q3, r, c, 32, 32768, 4, 69683, 294959, 79, 8226, 4097, 622680
q3, r, h, 32, 32768, 4, 71387, 294958, 86, 8223, 876, 622680
q3, d, -, 32, 32768, 4, 79290, 327726, 305, 32862, 16409, 688215
q3_new, c, -, 32, 32768, 4, 90852, 327726, 47, 4132, 2048, 753751
q3, r, c, 32, 32768, 4, 69699, 294959, 85, 8242, 4098, 622680
q3, r, h, 32, 32768, 4, 68573, 294958, 81, 8227, 795, 622679
q3, d, -, 32, 32768, 4, 82487, 327726, 316, 32890, 16416, 688216
q3_new, c, -, 32, 32768, 4, 90626, 327726, 44, 4130, 2050, 753751
q3, r, c, 32, 32768, 4, 69692, 294959, 73, 8217, 4097, 622680
q3, r, h, 32, 32768, 4, 74134, 294958, 83, 8235, 964, 622681
q3, d, -, 32, 32768, 4, 79397, 327726, 313, 32891, 16408, 688215
q3_new, c, -, 32, 32768, 4, 90874, 327726, 40, 4121, 2050, 753751
q3, r, c, 32, 32768, 4, 69646, 294959, 80, 8233, 4096, 622680
q3, r, h, 32, 32768, 4, 69056, 294958, 77, 8176, 804, 622679
q3, d, -, 32, 32768, 4, 113107, 327727, 3111, 32927, 16416, 688218
q3_new, c, -, 32, 32768, 4, 90743, 327726, 42, 4125, 2051, 753751
q3, r, c, 32, 32768, 4, 69704, 294959, 99, 8264, 4096, 622680
q3, r, h, 32, 32768, 4, 68723, 294958, 96, 8211, 941, 622679
q3, d, -, 32, 32768, 4, 82318, 327726, 348, 32955, 16419, 688218
q3_new, c, -, 32, 32768, 4, 90703, 327726, 37, 4112, 2051, 753751
q3, r, c, 32, 32768, 4, 69684, 294959, 79, 8227, 4097, 622680
q3, r, h, 32, 32768, 4, 68714, 294958, 80, 8227, 1077, 622679
q3, d, -, 32, 32768, 4, 137193, 327727, 5433, 33091, 16410, 688218
q3_new, c, -, 32, 32768, 4, 90833, 327726, 42, 4121, 2049, 753751
q3, r, c, 32, 32768, 4, 69700, 294959, 81, 8229, 4098, 622680
q3, r, h, 32, 32768, 4, 72190, 294958, 298, 8276, 1138, 622680
q3, d, -, 32, 32768, 4, 79512, 327726, 311, 32876, 16413, 688215
q3_new, c, -, 32, 32768, 4, 90849, 327726, 46, 4135, 2050, 753751
q3, r, c, 32, 32768, 4, 69679, 294959, 72, 8215, 4098, 622680
q3, r, h, 32, 32768, 4, 71504, 294958, 91, 8245, 1138, 622680
q3, d, -, 32, 32768, 4, 79251, 327726, 307, 32869, 16407, 688215
q3_new, c, -, 32, 32768, 4, 90695, 327726, 42, 4120, 2049, 753751
q3, r, c, 32, 32768, 4, 69699, 294959, 80, 8233, 4097, 622680
q3, r, h, 32, 32768, 4, 72088, 294958, 274, 8254, 1243, 622681
q3, d, -, 32, 32768, 4, 79348, 327726, 309, 32873, 16401, 688215
q3_new, c, -, 32, 32768, 4, 90624, 327726, 46, 4129, 2050, 753751
q3, r, c, 32, 32768, 4, 69685, 294959, 77, 8224, 4097, 622680
q3, r, h, 32, 32768, 4, 71639, 294958, 88, 8238, 1000, 622681
q3, d, -, 32, 32768, 4, 79248, 327726, 304, 32865, 16404, 688215
q3_new, c, -, 32, 32768, 4, 90816, 327726, 48, 4131, 2049, 753751
q3, r, c, 32, 32768, 4, 69702, 294959, 78, 8222, 4099, 622680
q3, r, h, 32, 32768, 4, 68639, 294958, 81, 8224, 893, 622679
q3, d, -, 32, 32768, 4, 79393, 327726, 305, 32867, 16407, 688215
q3_new, c, -, 32, 32768, 4, 90820, 327726, 48, 4132, 2048, 753751
q3, r, c, 32, 32768, 4, 69686, 294959, 79, 8228, 4100, 622680
q3, r, h, 32, 32768, 4, 68731, 294958, 78, 8222, 1038, 622679
q3, d, -, 32, 32768, 4, 79367, 327726, 310, 32874, 16405, 688215
q3_new, c, -, 32, 32768, 4, 90721, 327726, 42, 4124, 2048, 753751
q3, r, c, 32, 32768, 4, 69681, 294959, 75, 8219, 4098, 622680
q3, r, h, 32, 32768, 4, 68819, 294958, 80, 8227, 1024, 622679
q3, d, -, 32, 32768, 4, 79350, 327726, 308, 32876, 16408, 688215
q3_new, c, -, 32, 32768, 4, 90808, 327726, 40, 4119, 2048, 753751
q3, r, c, 32, 32768, 4, 69689, 294958, 82, 8236, 4098, 622679
q3, r, h, 32, 32768, 4, 68571, 294958, 82, 8235, 891, 622679
q3, d, -, 32, 32768, 4, 79252, 327726, 303, 32865, 16406, 688215
q3_new, c, -, 32, 32768, 4, 90655, 327726, 43, 4124, 2050, 753751
q3, r, c, 32, 32768, 4, 100987, 294960, 1411, 8252, 4098, 622682
q3, r, h, 32, 32768, 4, 68833, 294958, 82, 8226, 1015, 622679
q3, d, -, 32, 32768, 4, 79374, 327726, 314, 32888, 16410, 688215
q3_new, c, -, 32, 32768, 4, 90708, 327726, 43, 4126, 2049, 753751
q3, r, c, 32, 32768, 4, 69679, 294959, 73, 8213, 4096, 622680
q3, r, h, 32, 32768, 4, 68532, 294958, 75, 8215, 957, 622679
q3, d, -, 32, 32768, 4, 79332, 327726, 307, 32871, 16406, 688215
q3_new, c, -, 32, 32768, 4, 90794, 327726, 40, 4116, 2049, 753751
q3, r, c, 32, 32768, 4, 69702, 294959, 84, 8244, 4098, 622680
q3, r, h, 32, 32768, 4, 68685, 294958, 71, 8206, 871, 622679
q3, d, -, 32, 32768, 4, 79277, 327726, 309, 32873, 16403, 688215
q3_new, c, -, 32, 32768, 4, 90748, 327726, 47, 4131, 2050, 753751
q3, r, c, 32, 32768, 4, 69700, 294959, 78, 8226, 4097, 622680
q3, r, h, 32, 32768, 4, 68630, 294958, 76, 8214, 909, 622679
q3, d, -, 32, 32768, 4, 79250, 327726, 311, 32876, 16397, 688215
q3_new, c, -, 32, 32768, 4, 90624, 327726, 44, 4120, 2050, 753751
q3, r, c, 32, 32768, 4, 69690, 294959, 82, 8231, 4096, 622680
q3, r, h, 32, 32768, 4, 68753, 294958, 76, 8176, 1017, 622679
q3, d, -, 32, 32768, 4, 81864, 327727, 318, 32890, 16408, 688217
q3_new, c, -, 32, 32768, 4, 90755, 327726, 47, 4129, 2050, 753751
q3, r, c, 32, 32768, 4, 69682, 294959, 78, 8224, 4098, 622680
q3, r, h, 32, 32768, 4, 68587, 294958, 79, 8224, 848, 622679
q3, d, -, 32, 32768, 4, 82026, 327726, 314, 32884, 16415, 688218
q3_new, c, -, 32, 32768, 4, 90847, 327726, 50, 4138, 2049, 753751
q3, r, c, 32, 32768, 4, 69694, 294959, 75, 8220, 4098, 622680
q3, r, h, 32, 32768, 4, 68793, 294958, 72, 8210, 824, 622679
q3, d, -, 32, 32768, 4, 82412, 327726, 323, 32904, 16410, 688216
q3_new, c, -, 32, 32768, 4, 90619, 327726, 44, 4125, 2049, 753751
q3, r, c, 32, 32768, 4, 69681, 294959, 75, 8217, 4100, 622680
q3, r, h, 32, 32768, 4, 68610, 294958, 75, 8216, 933, 622679
q3, d, -, 32, 32768, 4, 82573, 327726, 316, 32895, 16408, 688216
q3_new, c, -, 32, 32768, 4, 90835, 327726, 39, 4115, 2048, 753751
q3, r, c, 32, 32768, 4, 69686, 294959, 78, 8226, 4096, 622680
q3, r, h, 32, 32768, 4, 69049, 294958, 77, 8222, 1138, 622679
q3, d, -, 32, 32768, 4, 82034, 327726, 322, 32890, 16403, 688216
q3_new, c, -, 32, 32768, 4, 90641, 327726, 42, 4122, 2049, 753751
q3, r, c, 32, 32768, 4, 69688, 294959, 81, 8228, 4096, 622680
q3, r, h, 32, 32768, 4, 68681, 294958, 77, 8155, 1115, 622679
q3, d, -, 32, 32768, 4, 82053, 327726, 324, 32905, 16404, 688216
q3_new, c, -, 32, 32768, 4, 90685, 327726, 38, 4113, 2051, 753751
q3, r, c, 32, 32768, 4, 69682, 294959, 73, 8216, 4098, 622680
q3, r, h, 32, 32768, 4, 68704, 294958, 77, 8218, 935, 622679
q3, d, -, 32, 32768, 4, 82401, 327726, 318, 32897, 16410, 688216
q3_new, c, -, 32, 32768, 4, 90837, 327726, 42, 4119, 2049, 753751
q3, r, c, 32, 32768, 4, 69714, 294959, 81, 8229, 4101, 622680
q3, r, h, 32, 32768, 4, 68645, 294958, 77, 8216, 935, 622679
q3, d, -, 32, 32768, 4, 79284, 327726, 330, 32915, 16405, 688215
q3_new, c, -, 32, 32768, 4, 90692, 327726, 40, 4117, 2049, 753751
q3, r, c, 32, 32768, 4, 69680, 294959, 77, 8225, 4096, 622680
q3, r, h, 32, 32768, 4, 68697, 294958, 79, 8224, 1087, 622679
q3, d, -, 32, 32768, 4, 79344, 327726, 305, 32864, 16408, 688215
q3_new, c, -, 32, 32768, 4, 90753, 327726, 48, 4138, 2049, 753751
q3, r, c, 64, 32768, 4, 69684, 294959, 74, 8220, 4096, 622680
q3, r, h, 64, 32768, 4, 73688, 294958, 112, 8244, 1040, 622680
q3, d, -, 64, 32768, 4, 91526, 327726, 603, 65718, 32828, 688215
q3_new, c, -, 64, 32768, 4, 90733, 327726, 40, 4119, 2050, 753751
q3, r, c, 64, 32768, 4, 69709, 294959, 79, 8226, 4098, 622680
q3, r, h, 64, 32768, 4, 68528, 294958, 81, 8215, 824, 622679
q3, d, -, 64, 32768, 4, 95046, 327726, 625, 65764, 32826, 688216
q3_new, c, -, 64, 32768, 4, 90752, 327726, 41, 4122, 2049, 753751
q3, r, c, 64, 32768, 4, 69680, 294959, 73, 8216, 4096, 622680
q3, r, h, 64, 32768, 4, 68553, 294958, 78, 8223, 835, 622679
q3, d, -, 64, 32768, 4, 94839, 327726, 623, 65751, 32833, 688216
q3_new, c, -, 64, 32768, 4, 90802, 327726, 40, 4120, 2049, 753751
q3, r, c, 64, 32768, 4, 69683, 294959, 76, 8216, 4098, 622680
q3, r, h, 64, 32768, 4, 68647, 294958, 80, 8225, 931, 622679
q3, d, -, 64, 32768, 4, 91293, 327726, 610, 65731, 32822, 688215
q3_new, c, -, 64, 32768, 4, 93347, 327727, 45, 4126, 2049, 753753
q3, r, c, 64, 32768, 4, 72754, 294959, 87, 8246, 4097, 622681
q3, r, h, 64, 32768, 4, 68698, 294958, 80, 8230, 1121, 622679
q3, d, -, 64, 32768, 4, 91729, 327726, 621, 65752, 32827, 688215
q3_new, c, -, 64, 32768, 4, 92467, 327726, 53, 4149, 2050, 753754
q3, r, c, 64, 32768, 4, 75815, 294960, 95, 8265, 4093, 622685
q3, r, h, 64, 32768, 4, 68798, 294958, 77, 8221, 1207, 622679
q3, d, -, 64, 32768, 4, 94328, 327727, 620, 65748, 32832, 688217
q3_new, c, -, 64, 32768, 4, 90761, 327726, 48, 4134, 2050, 753751
q3, r, c, 64, 32768, 4, 69680, 294959, 77, 8222, 4096, 622680
q3, r, h, 64, 32768, 4, 71690, 294958, 85, 8244, 1022, 622680
q3, d, -, 64, 32768, 4, 91400, 327726, 607, 65727, 32823, 688215
q3_new, c, -, 64, 32768, 4, 90651, 327726, 39, 4115, 2049, 753751
q3, r, c, 64, 32768, 4, 69712, 294959, 81, 8228, 4098, 622680
q3, r, h, 64, 32768, 4, 68589, 294958, 76, 8219, 930, 622679
q3, d, -, 64, 32768, 4, 91136, 327726, 608, 65725, 32821, 688215
q3_new, c, -, 64, 32768, 4, 92599, 327726, 61, 4152, 2049, 753752
q3, r, c, 64, 32768, 4, 86783, 294959, 676, 8311, 4097, 622681
q3, r, h, 64, 32768, 4, 68787, 294958, 77, 8221, 1017, 622679
q3, d, -, 64, 32768, 4, 91940, 327726, 615, 65742, 32832, 688215
q3_new, c, -, 64, 32768, 4, 92923, 327726, 55, 4135, 2050, 753753
q3, r, c, 64, 32768, 4, 72605, 294959, 79, 8227, 4096, 622681
q3, r, h, 64, 32768, 4, 68696, 294958, 76, 8219, 989, 622679
q3, d, -, 64, 32768, 4, 91520, 327726, 604, 65721, 32817, 688215
q3_new, c, -, 64, 32768, 4, 90744, 327726, 40, 4117, 2052, 753751
q3, r, c, 64, 32768, 4, 73024, 294959, 109, 8240, 4094, 622681
q3, r, h, 64, 32768, 4, 75039, 294958, 169, 8226, 1217, 622680
q3, d, -, 64, 32768, 4, 108612, 327727, 1771, 65864, 32832, 688219
q3_new, c, -, 64, 32768, 4, 90624, 327726, 43, 4126, 2049, 753751
q3, r, c, 64, 32768, 4, 69694, 294959, 79, 8228, 4098, 622680
q3, r, h, 64, 32768, 4, 68622, 294958, 74, 8219, 901, 622679
q3, d, -, 64, 32768, 4, 91569, 327726, 610, 65731, 32832, 688215
q3_new, c, -, 64, 32768, 4, 98329, 327727, 104, 4163, 2049, 753753
q3, r, c, 64, 32768, 4, 89742, 294959, 797, 8264, 4097, 622681
q3, r, h, 64, 32768, 4, 68587, 294958, 78, 8223, 918, 622679
q3, d, -, 64, 32768, 4, 91648, 327726, 609, 65731, 32835, 688215
q3_new, c, -, 64, 32768, 4, 94945, 327727, 68, 4158, 2049, 753754
q3, r, c, 64, 32768, 4, 96570, 294959, 1116, 8275, 4096, 622682
q3, r, h, 64, 32768, 4, 68830, 294958, 82, 8213, 974, 622679
q3, d, -, 64, 32768, 4, 92099, 327726, 605, 65722, 32827, 688215
q3_new, c, -, 64, 32768, 4, 95033, 327726, 55, 4146, 2049, 753752
q3, r, c, 64, 32768, 4, 74925, 294960, 87, 8256, 4096, 622682
q3, r, h, 64, 32768, 4, 68690, 294958, 79, 8231, 1104, 622679
q3, d, -, 64, 32768, 4, 91963, 327726, 608, 65729, 32825, 688215
q3_new, c, -, 64, 32768, 4, 90785, 327726, 41, 4119, 2048, 753751
q3, r, c, 64, 32768, 4, 69716, 294959, 82, 8232, 4101, 622680
q3, r, h, 64, 32768, 4, 68641, 294958, 76, 8218, 887, 622679
q3, d, -, 64, 32768, 4, 91252, 327726, 591, 65692, 32812, 688215
q3_new, c, -, 64, 32768, 4, 93024, 327727, 58, 4147, 2049, 753753
q3, r, c, 64, 32768, 4, 69691, 294959, 84, 8238, 4097, 622680
q3, r, h, 64, 32768, 4, 68563, 294958, 75, 8217, 832, 622679
q3, d, -, 64, 32768, 4, 92202, 327726, 606, 65723, 32817, 688215
q3_new, c, -, 64, 32768, 4, 92972, 327726, 62, 4161, 2049, 753752
q3, r, c, 64, 32768, 4, 69683, 294959, 76, 8221, 4098, 622680
q3, r, h, 64, 32768, 4, 68613, 294958, 76, 8216, 814, 622679
q3, d, -, 64, 32768, 4, 91928, 327726, 606, 65724, 32825, 688215
q3_new, c, -, 64, 32768, 4, 92826, 327727, 55, 4137, 2046, 753753
q3, r, c, 64, 32768, 4, 72761, 294959, 86, 8248, 4097, 622681
q3, r, h, 64, 32768, 4, 68675, 294958, 75, 8168, 997, 622679
q3, d, -, 64, 32768, 4, 91588, 327726, 609, 65728, 32826, 688215
q3_new, c, -, 64, 32768, 4, 90691, 327726, 39, 4117, 2049, 753751
q3, r, c, 64, 32768, 4, 69713, 294959, 89, 8245, 4098, 622680
q3, r, h, 64, 32768, 4, 68594, 294958, 86, 8236, 833, 622679
q3, d, -, 64, 32768, 4, 92028, 327726, 780, 66069, 32830, 688215
q3_new, c, -, 64, 32768, 4, 93164, 327727, 58, 4145, 2050, 753753
q3, r, c, 64, 32768, 4, 95824, 294960, 1195, 8269, 4096, 622683
q3, r, h, 64, 32768, 4, 68865, 294958, 76, 8216, 1195, 622679
q3, d, -, 64, 32768, 4, 91607, 327726, 605, 65721, 32827, 688215
q3_new, c, -, 64, 32768, 4, 92892, 327726, 57, 4138, 2047, 753752
q3, r, c, 64, 32768, 4, 72439, 294959, 91, 8250, 4097, 622683
q3, r, h, 64, 32768, 4, 68675, 294958, 75, 8214, 878, 622679
q3, d, -, 64, 32768, 4, 91629, 327726, 606, 65724, 32822, 688215
q3_new, c, -, 64, 32768, 4, 92958, 327726, 60, 4141, 2050, 753752
q3, r, c, 64, 32768, 4, 72779, 294959, 89, 8245, 4100, 622681
q3, r, h, 64, 32768, 4, 70786, 294958, 454, 8269, 1043, 622679
q3, d, -, 64, 32768, 4, 91820, 327726, 612, 65736, 32829, 688215
q3_new, c, -, 64, 32768, 4, 90783, 327726, 42, 4119, 2049, 753751
q3, r, c, 64, 32768, 4, 69688, 294959, 79, 8231, 4099, 622680
q3, r, h, 64, 32768, 4, 68499, 294958, 73, 8212, 904, 622679
q3, d, -, 64, 32768, 4, 91161, 327726, 607, 65726, 32824, 688215
q3_new, c, -, 64, 32768, 4, 93138, 327727, 59, 4164, 2050, 753753
q3, r, c, 64, 32768, 4, 78366, 294960, 89, 8247, 4096, 622683
q3, r, h, 64, 32768, 4, 68728, 294958, 73, 8212, 1113, 622679
q3, d, -, 64, 32768, 4, 91235, 327726, 613, 65738, 32825, 688215
q3_new, c, -, 64, 32768, 4, 90807, 327726, 43, 4124, 2049, 753751
q3, r, c, 64, 32768, 4, 69685, 294959, 77, 8221, 4098, 622680
q3, r, h, 64, 32768, 4, 71183, 294958, 91, 8250, 890, 622680
q3, d, -, 64, 32768, 4, 91944, 327726, 608, 65728, 32829, 688215
