bench, mem, temp, row_size, row_count, col_width, offset, cycles
sum, d, c, 64, 262144, 4, 2, 659811
sum, r, h, 64, 262144, 4, 2, 454412
sum, d, h, 64, 262144, 4, 2, 683395
sum, r, c, 64, 262144, 4, 2, 602398
sum, d, c, 64, 262144, 4, 2, 657333
sum, r, h, 64, 262144, 4, 2, 445690
sum, d, h, 64, 262144, 4, 2, 654697
sum, r, c, 64, 262144, 4, 2, 602328
sum, d, c, 64, 262144, 4, 2, 655067
sum, r, h, 64, 262144, 4, 2, 445125
sum, d, h, 64, 262144, 4, 2, 658517
sum, r, c, 64, 262144, 4, 2, 602552
sum, d, c, 64, 262144, 4, 2, 659574
sum, r, h, 64, 262144, 4, 2, 445544
sum, d, h, 64, 262144, 4, 2, 658755
sum, r, c, 64, 262144, 4, 2, 602278
sum, d, c, 64, 262144, 4, 2, 655392
sum, r, h, 64, 262144, 4, 2, 445317
sum, d, h, 64, 262144, 4, 2, 656112
sum, r, c, 64, 262144, 4, 2, 602470
sum, d, c, 64, 262144, 4, 2, 656541
sum, r, h, 64, 262144, 4, 2, 462812
sum, d, h, 64, 262144, 4, 2, 677713
sum, r, c, 64, 262144, 4, 3, 602422
sum, d, c, 64, 262144, 4, 3, 654968
sum, r, h, 64, 262144, 4, 3, 444883
sum, d, h, 64, 262144, 4, 3, 655952
sum, r, c, 64, 262144, 4, 3, 602440
sum, d, c, 64, 262144, 4, 3, 655785
sum, r, h, 64, 262144, 4, 3, 447975
sum, d, h, 64, 262144, 4, 3, 660817
sum, r, c, 64, 262144, 4, 3, 602445
sum, d, c, 64, 262144, 4, 3, 658230
sum, r, h, 64, 262144, 4, 3, 446295
sum, d, h, 64, 262144, 4, 3, 656293
sum, r, c, 64, 262144, 4, 3, 602390
sum, d, c, 64, 262144, 4, 3, 654168
sum, r, h, 64, 262144, 4, 3, 447096
sum, d, h, 64, 262144, 4, 3, 668968
sum, r, c, 64, 262144, 4, 3, 602317
sum, d, c, 64, 262144, 4, 3, 656497
sum, r, h, 64, 262144, 4, 3, 445368
sum, d, h, 64, 262144, 4, 3, 657049
sum, r, c, 64, 262144, 4, 3, 602344
sum, d, c, 64, 262144, 4, 3, 655436
sum, r, h, 64, 262144, 4, 3, 445610
sum, d, h, 64, 262144, 4, 3, 655887
sum, r, c, 64, 262144, 4, 3, 602384
sum, d, c, 64, 262144, 4, 3, 656532
sum, r, h, 64, 262144, 4, 3, 445074
sum, d, h, 64, 262144, 4, 3, 655308
sum, r, c, 64, 262144, 4, 3, 602470
sum, d, c, 64, 262144, 4, 3, 654762
sum, r, h, 64, 262144, 4, 3, 445307
sum, d, h, 64, 262144, 4, 3, 660133
sum, r, c, 64, 262144, 4, 3, 602418
sum, d, c, 64, 262144, 4, 3, 657390
sum, r, h, 64, 262144, 4, 3, 466563
sum, d, h, 64, 262144, 4, 3, 657340
sum, r, c, 64, 262144, 4, 3, 602553
sum, d, c, 64, 262144, 4, 3, 677683
sum, r, h, 64, 262144, 4, 3, 444881
sum, d, h, 64, 262144, 4, 3, 655407
sum, r, c, 64, 262144, 4, 3, 602517
sum, d, c, 64, 262144, 4, 3, 683841
sum, r, h, 64, 262144, 4, 3, 446599
sum, d, h, 64, 262144, 4, 3, 656632
sum, r, c, 64, 262144, 4, 3, 602325
sum, d, c, 64, 262144, 4, 3, 679508
sum, r, h, 64, 262144, 4, 3, 446275
sum, d, h, 64, 262144, 4, 3, 658028
sum, r, c, 64, 262144, 4, 3, 602494
sum, d, c, 64, 262144, 4, 3, 656558
sum, r, h, 64, 262144, 4, 3, 445538
sum, d, h, 64, 262144, 4, 3, 656401
sum, r, c, 64, 262144, 4, 3, 602412
sum, d, c, 64, 262144, 4, 3, 659868
sum, r, h, 64, 262144, 4, 3, 446524
sum, d, h, 64, 262144, 4, 3, 656029
sum, r, c, 64, 262144, 4, 3, 602447
sum, d, c, 64, 262144, 4, 3, 654897
sum, r, h, 64, 262144, 4, 3, 446567
sum, d, h, 64, 262144, 4, 3, 658628
sum, r, c, 64, 262144, 4, 3, 602317
sum, d, c, 64, 262144, 4, 3, 665117
sum, r, h, 64, 262144, 4, 3, 469391
sum, d, h, 64, 262144, 4, 3, 655214
sum, r, c, 64, 262144, 4, 3, 602433
sum, d, c, 64, 262144, 4, 3, 667722
sum, r, h, 64, 262144, 4, 3, 446674
sum, d, h, 64, 262144, 4, 3, 656193
sum, r, c, 64, 262144, 4, 3, 602472
sum, d, c, 64, 262144, 4, 3, 658323
sum, r, h, 64, 262144, 4, 3, 445568
sum, d, h, 64, 262144, 4, 3, 657318
sum, r, c, 64, 262144, 4, 3, 602408
sum, d, c, 64, 262144, 4, 3, 678902
sum, r, h, 64, 262144, 4, 3, 448550
sum, d, h, 64, 262144, 4, 3, 689590
sum, r, c, 64, 262144, 4, 3, 602508
sum, d, c, 64, 262144, 4, 3, 655477
sum, r, h, 64, 262144, 4, 3, 447723
sum, d, h, 64, 262144, 4, 3, 657119
sum, r, c, 64, 262144, 4, 3, 602479
sum, d, c, 64, 262144, 4, 3, 659209
sum, r, h, 64, 262144, 4, 3, 445221
sum, d, h, 64, 262144, 4, 3, 686759
sum, r, c, 64, 262144, 4, 3, 602458
sum, d, c, 64, 262144, 4, 3, 655406
sum, r, h, 64, 262144, 4, 3, 444631
sum, d, h, 64, 262144, 4, 3, 657696
sum, r, c, 64, 262144, 4, 3, 602428
sum, d, c, 64, 262144, 4, 3, 655570
sum, r, h, 64, 262144, 4, 3, 446809
sum, d, h, 64, 262144, 4, 3, 662398
sum, r, c, 64, 262144, 4, 3, 602435
sum, d, c, 64, 262144, 4, 3, 658939
sum, r, h, 64, 262144, 4, 3, 444966
sum, d, h, 64, 262144, 4, 3, 655592
sum, r, c, 64, 262144, 4, 3, 602544
sum, d, c, 64, 262144, 4, 3, 704882
sum, r, h, 64, 262144, 4, 3, 454467
sum, d, h, 64, 262144, 4, 3, 658846
sum, r, c, 64, 262144, 4, 3, 602339
sum, d, c, 64, 262144, 4, 3, 656675
sum, r, h, 64, 262144, 4, 3, 463796
sum, d, h, 64, 262144, 4, 3, 659316
sum, r, c, 64, 262144, 4, 3, 602549
sum, d, c, 64, 262144, 4, 3, 654960
sum, r, h, 64, 262144, 4, 3, 445104
sum, d, h, 64, 262144, 4, 3, 657542
sum, r, c, 64, 262144, 4, 3, 602414
sum, d, c, 64, 262144, 4, 3, 656205
sum, r, h, 64, 262144, 4, 3, 445383
sum, d, h, 64, 262144, 4, 3, 655296
sum, r, c, 64, 262144, 4, 3, 602417
sum, d, c, 64, 262144, 4, 3, 677627
sum, r, h, 64, 262144, 4, 3, 444947
sum, d, h, 64, 262144, 4, 3, 656951
sum, r, c, 64, 262144, 4, 4, 602258
sum, d, c, 64, 262144, 4, 4, 660485
sum, r, h, 64, 262144, 4, 4, 444815
sum, d, h, 64, 262144, 4, 4, 656221
sum, r, c, 64, 262144, 4, 4, 602372
sum, d, c, 64, 262144, 4, 4, 679362
sum, r, h, 64, 262144, 4, 4, 470758
sum, d, h, 64, 262144, 4, 4, 655705
sum, r, c, 64, 262144, 4, 4, 602434
sum, d, c, 64, 262144, 4, 4, 655174
sum, r, h, 64, 262144, 4, 4, 445207
sum, d, h, 64, 262144, 4, 4, 656369
sum, r, c, 64, 262144, 4, 4, 602362
sum, d, c, 64, 262144, 4, 4, 654434
sum, r, h, 64, 262144, 4, 4, 445558
sum, d, h, 64, 262144, 4, 4, 682153
sum, r, c, 64, 262144, 4, 4, 602450
sum, d, c, 64, 262144, 4, 4, 657102
sum, r, h, 64, 262144, 4, 4, 448052
sum, d, h, 64, 262144, 4, 4, 654894
sum, r, c, 64, 262144, 4, 4, 602443
sum, d, c, 64, 262144, 4, 4, 658847
sum, r, h, 64, 262144, 4, 4, 446653
sum, d, h, 64, 262144, 4, 4, 686270
sum, r, c, 64, 262144, 4, 4, 602369
sum, d, c, 64, 262144, 4, 4, 660153
sum, r, h, 64, 262144, 4, 4, 473055
sum, d, h, 64, 262144, 4, 4, 674892
sum, r, c, 64, 262144, 4, 4, 602426
sum, d, c, 64, 262144, 4, 4, 674209
sum, r, h, 64, 262144, 4, 4, 446503
sum, d, h, 64, 262144, 4, 4, 655639
sum, r, c, 64, 262144, 4, 4, 602554
sum, d, c, 64, 262144, 4, 4, 654893
sum, r, h, 64, 262144, 4, 4, 445475
sum, d, h, 64, 262144, 4, 4, 659491
